time,amplitude
6329.785261938,620.2612518747052
6329.805468238,648.0
6329.825985697,709.0
6329.846765763,727.0
6329.86704942,705.0
6329.887360198,657.0
6329.907857525,604.0
6329.928843727,560.0
6329.948793025,516.0
6329.969440693,483.0
6329.989910707,460.0
6330.006527565,446.0
6330.026867256,444.0
6330.047541079,435.0
6330.067717795,435.0
6330.08813524,442.0
6330.108810197,450.0
6330.129542656,462.0
6330.149751577,466.0
6330.170100969,461.0
6330.190832342,463.0
6330.211265234,459.0
6330.231470198,455.0
6330.252065101,443.0
6330.272414731,431.0
6330.288723515,422.0
6330.309288552,429.0
6330.329944341,426.0
6330.350238026,417.0
6330.370824054,417.0
6330.391127058,428.0
6330.412191584,461.0
6330.432341452,507.0
6330.432431881,519.4542704162857
6330.432685668,521.9964960769764
6330.452561327,558.0
6330.473315158,649.0
6330.493493432,730.0
6330.514331779,750.0
6330.534602157,733.0
6330.555016772,693.0
6330.575669093,633.0
6330.596526214,573.0
6330.612906064,515.0
6330.63351428,505.0
6330.653288786,473.0
6330.673940938,433.0
6330.694283355,403.0
6330.715371536,394.0
6330.735175883,394.0
6330.75565645,407.0
6330.776170348,427.0
6330.796586975,445.0
6330.817072064,450.0
6330.837583377,459.0
6330.85804608,466.0
6330.878491295,470.0
6330.899576004,461.0
6330.915911619,453.0
6330.935857023,454.0
6330.956402544,442.0
6330.976812071,426.0
6330.997530878,414.0
6331.017802836,404.0
6331.038352644,408.0
6331.058797501,426.0
6331.079870473,468.0
6331.099954948,538.0
6331.120311111,595.0
6331.120401794,616.2689469542808
6331.120666561,624.9869493726777
6331.141000787,659.0
6331.161717446,727.0
6331.18176632,761.0
6331.202244265,740.0
6331.222646631,692.0
6331.239347053,639.0
6331.2594109,576.0
6331.280464522,541.0
6331.300383769,476.0
6331.320935791,429.0
6331.34141576,397.0
6331.361893538,379.0
6331.382534736,375.0
6331.402766577,386.0
6331.42358993,410.0
6331.443763617,434.0
6331.464564046,465.0
6331.484659853,473.0
6331.505184007,468.0
6331.525573198,469.0
6331.542142438,470.0
6331.562776071,467.0
6331.583074289,452.0
6331.60348861,431.0
6331.624292275,419.0
6331.644710998,413.0
6331.665578673,409.0
6331.685473306,404.0
6331.70601339,413.0
6331.726399786,439.0
6331.747099429,483.0
6331.767382594,545.0
6331.787970962,594.0
6331.788158163,609.2777280297175
6331.788318743,615.7504154397649
6331.808360128,648.0
6331.828743571,720.0
6331.849171603,745.0
6331.865620547,733.0
6331.886290759,695.0
6331.906882465,633.0
6331.927065301,574.0
6331.947847067,527.0
6331.968010356,451.0
6331.988870429,401.0
6332.009244752,372.0
6332.029425339,362.0
6332.050342611,372.0
6332.0704507,397.0
6332.091325846,422.0
6332.111671725,449.0
6332.132152758,455.0
6332.148285044,462.0
6332.168728618,481.0
6332.18937622,474.0
6332.209879392,467.0
6332.230101574,452.0
6332.25123786,435.0
6332.27104147,428.0
6332.291798299,418.0
6332.311994035,417.0
6332.332491502,422.0
6332.353595986,417.0
6332.373542805,411.0
6332.394189021,417.0
6332.41461023,454.0
6332.435197685,521.0
6332.45147265,581.0
6332.455642565,602.113906069535
6332.455750016,606.6011028894552
6332.475774367,637.0
6332.492611134,707.0
6332.512917849,739.0
6332.533621327,714.0
6332.55367071,664.0
6332.574377556,606.0
6332.594694257,568.0
6332.615504939,499.0
6332.635838896,430.0
6332.656388587,394.0
6332.676790109,371.0
6332.697019468,364.0
6332.717510411,374.0
6332.738232932,389.0
6332.758592384,419.0
6332.775129528,457.0
6332.795524364,483.0
6332.816375154,482.0
6332.836267432,481.0
6332.856751435,475.0
6332.87755366,464.0
6332.897982537,452.0
6332.918250135,443.0
6332.938801226,433.0
6332.959674924,422.0
6332.980112606,423.0
6333.000561124,426.0
6333.020868948,419.0
6333.041297142,423.0
6333.061459173,452.0
6333.078383742,507.0
6333.099103782,578.0
6333.099370574,601.822583606657
6333.10274665,602.3150931140383
6333.118944641,627.0
6333.139766093,692.0
6333.160158607,710.0
6333.180760797,693.0
6333.201259567,653.0
6333.221430682,604.0
6333.242081654,549.0
6333.262335546,514.0
6333.282785353,478.0
6333.303468429,457.0
6333.323673265,443.0
6333.344569861,432.0
6333.364653615,429.0
6333.385682728,431.0
6333.401789048,442.0
6333.422030475,467.0
6333.442913175,476.0
6333.463438726,478.0
6333.483504279,475.0
6333.503936955,467.0
6333.5246403,458.0
6333.545087362,448.0
6333.565579706,440.0
6333.585839022,433.0
6333.606289977,424.0
6333.626988277,425.0
6333.647546807,423.0
6333.667696723,420.0
6333.684114925,420.0
6333.704572437,431.0
6333.725345451,444.0
6333.745528165,472.0
6333.766109179,505.0
6333.766221408,519.8879101977209
6333.766318977,535.3134710653231
6333.78655077,584.0
6333.807409411,675.0
6333.827509439,741.0
6333.848411992,763.0
6333.86845536,742.0
6333.889502055,690.0
6333.909930142,626.0
6333.92989973,559.0
6333.950810845,511.0
6333.970798079,488.0
6333.991603557,453.0
6334.008241987,421.0
6334.028475455,410.0
6334.048665064,401.0
6334.069089014,406.0
6334.089567304,422.0
6334.110323717,440.0
6334.130643682,465.0
6334.151553826,472.0
6334.17157155,473.0
6334.192227448,470.0
6334.212786644,459.0
6334.23302433,454.0
6334.253403436,451.0
6334.273870867,450.0
6334.294514062,435.0
6334.311010915,433.0
6334.33188155,445.0
6334.351733437,434.0
6334.372188307,424.0
6334.392836378,413.0
6334.413559405,418.0
6334.433924425,443.0
6334.454650573,484.0
6334.474542323,540.0
6334.495435768,599.0
6334.495520294,621.770948967465
6334.495590441,629.8409837123439
6334.516104121,659.0
6334.536051855,720.0
6334.556773665,739.0
6334.57695797,719.0
6334.597404115,670.0
6334.617864962,608.0
6334.634304232,576.0
6334.654767679,514.0
6334.675552515,450.0
6334.695745291,408.0
6334.716261787,389.0
6334.736694878,386.0
6334.757396077,399.0
6334.777631728,417.0
6334.798349435,440.0
6334.818733868,465.0
6334.83906912,478.0
6334.859603842,481.0
6334.880411084,472.0
6334.901082708,471.0
6334.920903109,473.0
6334.937456105,469.0
6334.958152661,459.0
6334.9783747,446.0
6334.998852177,436.0
6335.019348796,430.0
6335.039833466,424.0
6335.060605444,428.0
6335.080939159,425.0
6335.101252456,433.0
6335.121741082,451.0
6335.142485615,502.0
6335.162679445,569.0
6335.183852062,610.0
6335.184093076,629.6429900596789
6335.184173806,648.759330374276
6335.20363369,686.0
6335.224142789,741.0
6335.240488295,753.0
6335.260982688,738.0
6335.2816715,680.0
6335.301885519,616.0
6335.322786029,576.0
6335.342860755,514.0
6335.363372123,448.0
6335.3838251,405.0
6335.404540744,384.0
6335.425038444,380.0
6335.445521924,388.0
6335.465783037,422.0
6335.48627192,448.0
6335.506748818,467.0
6335.527116774,490.0
6335.54360791,500.0
6335.564640356,510.0
6335.584773728,503.0
6335.604983811,488.0
6335.625794606,473.0
6335.645939361,459.0
6335.666406308,449.0
6335.686890534,444.0
6335.707382122,436.0
6335.728148553,428.0
6335.748309272,424.0
6335.768817952,434.0
6335.789275861,468.0
6335.809754916,521.0
6335.830217248,595.0
6335.830327708,625.1049725207935
6335.830401797,636.1118108358171
6335.850747479,672.0
6335.867108382,750.0
6335.887994521,791.0
6335.908538406,779.0
6335.928796686,733.0
6335.949108011,672.0
6335.969583068,610.0
6335.990102034,578.0
6336.010502235,516.0
6336.031351394,454.0
6336.052231951,421.0
6336.07190541,409.0
6336.092654281,407.0
6336.112932547,413.0
6336.133817531,431.0
6336.153770205,455.0
6336.17034339,478.0
6336.191256374,506.0
6336.211344462,507.0
6336.23259226,507.0
6336.252154697,492.0
6336.272606879,479.0
6336.293133357,464.0
6336.314271832,457.0
6336.334797387,442.0
6336.354753369,431.0
6336.37520893,422.0
6336.395449972,427.0
6336.416005549,432.0
6336.436973589,443.0
6336.456854465,474.0
6336.47363611,531.0
6336.494057062,611.0
6336.494369903,632.7050793973963
6336.497897986,627.5269288565102
6336.514489041,654.0
6336.534765711,737.0
6336.555248314,782.0
6336.575906763,779.0
6336.596169899,742.0
6336.616602113,682.0
6336.637113958,616.0
6336.657657298,586.0
6336.678025626,525.0
6336.698807472,469.0
6336.719009406,434.0
6336.739495929,409.0
6336.759907644,393.0
6336.776596147,406.0
6336.796846786,439.0
6336.817493387,460.0
6336.838091219,484.0
6336.858530087,498.0
6336.878749177,505.0
6336.89974476,512.0
6336.919678231,500.0
6336.940243195,483.0
6336.960646745,468.0
6336.981578828,454.0
6337.001886041,445.0
6337.022105543,440.0
6337.042830462,443.0
6337.063065112,433.0
6337.079436697,433.0
6337.100300175,454.0
6337.12049862,479.0
6337.141189997,539.0
6337.161472745,614.0
6337.161619826,642.7493361973899
6337.161740333,649.2116701877743
6337.182043776,680.0
6337.202311966,752.0
6337.223062469,781.0
6337.243486065,782.0
6337.264111017,737.0
6337.284249475,679.0
6337.304818101,621.0
6337.325220167,585.0
6337.345678484,515.0
6337.366793312,442.0
6337.386555506,412.0
6337.403182022,401.0
6337.423596782,413.0
6337.444271148,423.0
6337.464775373,446.0
6337.485422826,473.0
6337.505539778,497.0
6337.526140611,510.0
6337.54659229,513.0
6337.566814479,513.0
6337.58750028,509.0
6337.608143277,504.0
6337.628245792,487.0
6337.648950963,467.0
6337.669225539,446.0
6337.689620735,443.0
6337.706099756,451.0
6337.726766879,459.0
6337.747289385,462.0
6337.768413903,498.0
6337.788059624,557.0
6337.80851222,617.0
6337.808601959,643.1925224284681
6337.808677749,659.1261581021448
6337.828970389,702.0
6337.850164344,783.0
6337.870042638,830.0
6337.890531614,817.0
6337.911014605,766.0
6337.931806142,695.0
6337.951977366,624.0
6337.972436268,581.0
6337.993039259,525.0
6338.013201427,466.0
6338.029808015,436.0
6338.05012481,426.0
6338.070790706,428.0
6338.091089584,434.0
6338.111569218,451.0
6338.132287069,475.0
6338.153097973,495.0
6338.172986164,509.0
6338.193709733,515.0
6338.214176924,515.0
6338.234443819,508.0
6338.255000684,496.0
6338.275615532,474.0
6338.295881615,460.0
6338.312310319,450.0
6338.33347569,456.0
6338.353240459,450.0
6338.373707706,446.0
6338.394478297,452.0
6338.415459716,477.0
6338.435718412,543.0
6338.45581499,634.0
6338.455907119,661.2658544737066
6338.45600873,657.5607622846026
6338.476343903,689.0
6338.496795914,784.0
6338.517007071,836.0
6338.53773337,833.0
6338.558221299,796.0
6338.578534385,738.0
6338.599353929,667.0
6338.619568005,622.0
6338.636000876,557.0
6338.656384249,499.0
6338.677023765,456.0
6338.697484146,429.0
6338.718630265,425.0
6338.738261801,431.0
6338.75877512,443.0
6338.779276243,464.0
6338.8002565,488.0
6338.820617815,508.0
6338.84060594,511.0
6338.861372021,502.0
6338.882087613,496.0
6338.902108429,489.0
6338.922544537,474.0
6338.93893511,462.0
6338.959437666,461.0
6338.979923695,445.0
6339.000356792,432.0
6339.021271731,430.0
6339.041376442,440.0
6339.061842926,467.0
6339.082488077,523.0
6339.10280314,614.0
6339.123329625,695.0
6339.123457699,732.7783174069707
6339.123580303,745.8589176731219
6339.144234,763.0
6339.164268846,798.0
6339.184705955,795.0
6339.205468916,760.0
6339.225706623,706.0
6339.24602221,644.0
6339.262513684,591.0
6339.282994672,548.0
6339.303761481,506.0
6339.323959819,472.0
6339.344626672,454.0
6339.365417912,452.0
6339.385893176,444.0
6339.405978352,451.0
6339.426376089,468.0
6339.44674967,483.0
6339.467548768,496.0
6339.48787491,509.0
6339.50842108,506.0
6339.528661193,498.0
6339.549381822,481.0
6339.566111228,474.0
6339.586063999,477.0
6339.60649594,467.0
6339.627347515,450.0
6339.647449412,433.0
6339.667991493,423.0
6339.68844365,433.0
6339.708912747,474.0
6339.729473532,535.0
6339.729606479,549.6205240624016
6339.729731984,550.0232052394841
6339.750105799,599.0
6339.770360458,721.0
6339.790825706,819.0
6339.811669182,862.0
6339.83214191,852.0
6339.852929036,800.0
6339.872627401,719.0
6339.889159636,649.0
6339.909595917,592.0
6339.930465272,528.0
6339.950967357,504.0
6339.971141354,456.0
6339.991495798,422.0
6340.012011253,405.0
6340.032911779,413.0
6340.052989252,436.0
6340.073541282,456.0
6340.09425487,472.0
6340.114401539,490.0
6340.135456539,492.0
6340.155316135,492.0
6340.171745166,488.0
6340.192334772,492.0
6340.212666071,479.0
6340.23313668,463.0
6340.253609602,450.0
6340.274124985,438.0
6340.294741413,425.0
6340.315620536,416.0
6340.335709311,424.0
6340.356038869,458.0
6340.376614268,536.0
6340.396981534,634.0
6340.417940026,696.0
6340.418060808,732.3452151733967
6340.418120078,760.5391886499045
6340.438091541,802.0
6340.458419566,854.0
6340.47885938,851.0
6340.495252545,810.0
6340.515985798,751.0
6340.536367484,685.0
6340.556832062,636.0
6340.577659043,558.0
6340.597667597,476.0
6340.618337907,436.0
6340.638606623,412.0
6340.659153788,403.0
6340.679590104,414.0
6340.700075583,438.0
6340.720513711,456.0
6340.741015769,472.0
6340.761598002,482.0
6340.782448703,487.0
6340.798432716,498.0
6340.819006452,502.0
6340.839424326,484.0
6340.859929983,468.0
6340.880228878,457.0
6340.900984861,444.0
6340.921378168,426.0
6340.941679376,414.0
6340.962249,406.0
6340.982663031,404.0
6341.003236962,430.0
6341.023652772,478.0
6341.044454677,559.0
6341.064963302,651.0
6341.065147187,685.667346270473
6341.065879543,691.1295617287991
6341.085067956,726.0
6341.105622164,813.0
6341.121950892,851.0
6341.142437268,843.0
6341.162880049,777.0
6341.183643417,702.0
6341.203817913,625.0
6341.224298638,572.0
6341.245045846,489.0
6341.265784431,425.0
6341.285756127,395.0
6341.306220812,381.0
6341.326686917,382.0
6341.347326793,401.0
6341.367882969,426.0
6341.388322536,445.0
6341.409001256,462.0
6341.424987572,480.0
6341.445751293,502.0
6341.466105984,498.0
6341.486563536,480.0
6341.507528222,461.0
6341.527433003,437.0
6341.548243845,424.0
6341.569247375,425.0
6341.588860276,411.0
6341.60942748,407.0
6341.629905247,406.0
6341.65078738,397.0
6341.670809469,393.0
6341.691201358,417.0
6341.707638762,476.0
6341.728443012,569.0
6341.74910509,642.0
6341.749303438,670.1606593252337
6341.752956549,678.548012412591
6341.769201827,716.0
6341.789618016,796.0
6341.81019378,824.0
6341.830549092,792.0
6341.851465226,735.0
6341.87140153,651.0
6341.891899962,600.0
6341.912387438,528.0
6341.932863894,448.0
6341.953498771,397.0
6341.973891979,367.0
6341.99457667,357.0
6342.01474456,371.0
6342.03123024,403.0
6342.051952668,441.0
6342.07222316,461.0
6342.092779753,474.0
6342.113147324,480.0
6342.133929808,479.0
6342.154104833,480.0
6342.175073675,476.0
6342.195371115,458.0
6342.215672545,440.0
6342.235947361,423.0
6342.256424916,411.0
6342.276899588,404.0
6342.297343712,408.0
6342.317852942,406.0
6342.334288926,416.0
6342.354742548,433.0
6342.375506689,470.0
6342.395753325,528.0
6342.416607803,604.0
6342.41671713,635.0879230054583
6342.416839459,644.7464520747467
6342.43744081,677.0
6342.457186542,744.0
6342.477865343,769.0
6342.498094335,750.0
6342.518867661,709.0
6342.539022602,659.0
6342.559858542,604.0
6342.580338873,557.0
6342.600757854,510.0
6342.62103831,470.0
6342.641371831,444.0
6342.657861149,426.0
6342.678377294,427.0
6342.699002752,420.0
6342.719477155,431.0
6342.740077217,440.0
6342.760463895,447.0
6342.780732159,453.0
6342.801266074,451.0
6342.821963555,456.0
6342.842125036,462.0
6342.862638115,455.0
6342.883250794,446.0
6342.903854496,432.0
6342.924104306,421.0
6342.944784628,413.0
6342.961265559,409.0
6342.981413901,419.0
6343.001884719,418.0
6343.022788137,415.0
6343.042999734,416.0
6343.063462471,430.0
6343.08377615,468.0
6343.10498714,520.0
6343.105874177,536.7576434795474
6343.105989169,543.3576560982397
6343.124757706,587.0
6343.145477099,684.0
6343.165741606,744.0
6343.186280223,763.0
6343.207064953,735.0
6343.227154041,683.0
6343.247742342,622.0
6343.268291485,561.0
6343.284687328,518.0
6343.304914719,514.0
6343.325649146,471.0
6343.345911427,420.0
6343.36636684,382.0
6343.386842194,371.0
6343.412227694,379.0
6343.428003597,397.0
6343.448277745,422.0
6343.468742064,441.0
6343.489216031,447.0
6343.509680742,449.0
6343.530213224,446.0
6343.55067168,442.0
6343.567049414,437.0
6343.587895794,442.0
6343.608012199,433.0
6343.628739805,417.0
6343.648965396,410.0
6343.669998075,409.0
6343.689913179,410.0
6343.710678692,409.0
6343.73087618,411.0
6343.751659644,432.0
6343.772452885,462.0
6343.792322745,507.0
6343.812793145,558.0
6343.833388759,589.0
6343.833505837,601.5066426509226
6343.833602133,606.7612337611813
6343.854401022,630.0
6343.874215343,673.0
6343.890588894,674.0
6343.911251478,661.0
6343.931896978,612.0
6343.952911696,574.0
6343.972577211,510.0
6343.993001595,449.0
6344.013514922,407.0
6344.034250613,388.0
6344.054704001,385.0
6344.075072798,391.0
6344.095647641,405.0
6344.116192356,424.0
6344.13638776,437.0
6344.156823823,448.0
6344.17727387,458.0
6344.193694213,464.0
6344.214547033,470.0
6344.234669358,463.0
6344.25555559,454.0
6344.275642461,438.0
6344.296529608,432.0
6344.316834086,430.0
6344.337059164,431.0
6344.357835084,425.0
6344.378055952,418.0
6344.398471117,423.0
6344.41910231,449.0
6344.439735078,499.0
6344.460013041,538.0
6344.460133285,558.2022714393509
6344.460216602,574.454877935763
6344.480602088,606.0
6344.500795621,654.0
6344.517938715,662.0
6344.537792643,649.0
6344.558517312,618.0
6344.579147899,580.0
6344.599203877,539.0
6344.620438945,510.0
6344.640350528,480.0
6344.660855649,455.0
6344.681067979,433.0
6344.702149006,426.0
6344.722448302,428.0
6344.742567139,440.0
6344.763012025,445.0
6344.783742941,446.0
6344.804422403,452.0
6344.820894274,457.0
6344.840818635,473.0
6344.861685382,471.0
6344.881754011,461.0
6344.902533353,448.0
6344.922747136,438.0
6344.943328075,431.0
6344.963772215,426.0
6344.984562643,427.0
6345.005968832,435.0
6345.02514027,440.0
6345.0458657,439.0
6345.066101665,463.0
6345.086781016,495.0
6345.086912541,502.3405480985789
6345.086994969,504.46314273560154
6345.107032709,534.0
6345.127415617,600.0
6345.144188965,635.0
6345.164387442,665.0
6345.184847658,652.0
6345.205410128,617.0
6345.225807892,584.0
6345.246512937,545.0
6345.266990565,510.0
6345.288302686,486.0
6345.307779291,466.0
6345.328271695,458.0
6345.348677417,455.0
6345.369766009,449.0
6345.389657779,454.0
6345.410341917,461.0
6345.42656087,469.0
6345.44698784,477.0
6345.467494506,472.0
6345.488514207,466.0
6345.508682369,455.0
6345.528923171,458.0
6345.549684291,454.0
6345.570059044,460.0
6345.590393914,452.0
6345.611056593,447.0
6345.631300651,445.0
6345.652004228,442.0
6345.672547088,436.0
6345.692674081,436.0
6345.71369821,454.0
6345.729694761,481.0
6345.7502857,526.0
6345.77120208,552.0
6345.771397068,554.1490667025794
